gender,points,badges_cnt,user_grade,user_city,has_teacher_cnt,is_self_coach,has_student_cnt,belongs_to_class_cnt,has_class_cnt,is_correct
unspecified,255806,59,7,ntpc,1,0,0,1,0,0.7293064876957495
female,964551,48,7,tp,3,0,0,4,0,0.8544736842105263
male,70015,5,7,tp,1,0,0,0,0,0.8
no_value,4700,0,7,tp,0,0,0,0,0,0.0
no_value,2535,0,7,ntpc,1,0,0,0,0,0.8333333333333334
unspecified,488226,34,7,hc,3,0,0,2,0,0.7862173038229376
female,29936,3,7,ntct,1,0,0,1,0,0.8732394366197183
male,1024,0,7,ty,1,0,0,1,0,0.0
unspecified,532150,44,7,tp,1,0,0,1,0,0.7494407158836689
no_value,58732,1,7,ttct,1,0,0,1,0,0.8130841121495327
no_value,246933,50,7,ntpc,1,0,0,1,0,0.7461538461538462
female,208564,34,7,tn,1,0,0,1,0,0.9070631970260224
unspecified,25485,5,7,tp,1,0,0,0,0,0.6666666666666666
female,319377,36,7,tp,3,0,0,3,0,0.7211538461538461
no_value,386971,93,7,ntpc,1,0,0,1,0,0.6791383219954649
female,369635,51,7,ntpc,5,0,0,6,0,0.8778801843317973
male,392990,24,7,tp,2,0,0,3,0,0.8117719190680565
male,266473,35,7,hc,2,0,0,2,0,0.5981380915438325
unspecified,420842,20,7,tp,3,0,0,3,0,0.8836257309941521
no_value,112614,8,7,hc,1,0,0,1,0,0.8848484848484849
female,38997,5,7,ml,1,0,0,1,0,0.75
no_value,3675,0,8,ntpc,0,0,0,0,0,1.0
unspecified,29430,3,8,ty,1,0,0,1,0,0.7777777777777778
no_value,18900,1,8,ty,1,0,0,1,0,0.8571428571428571
female,132438,25,8,kh,2,0,0,2,0,0.7403508771929824
no_value,87415,5,8,ty,1,0,0,1,0,0.7903225806451613
male,373467,39,8,ty,1,0,0,1,0,0.8011639185257032
male,150242,17,8,hc,1,0,0,1,0,0.7048710601719198
no_value,14685,5,8,ty,1,0,0,1,0,0.5
no_value,5850,2,8,kh,1,0,0,0,0,0.7368421052631579
no_value,126808,10,8,ty,1,0,0,1,0,0.8233082706766918
female,13063,4,8,ptc,1,0,0,0,0,0.6774193548387096
male,132308,29,8,ml,1,0,0,1,0,0.6050552922590837
female,330841,26,8,tp,1,0,0,1,0,0.8794992175273866
female,18375,2,8,ylc,1,0,0,1,0,0.7614678899082569
female,161052,26,8,ml,1,0,0,2,0,0.6380655226209049
no_value,225,0,8,kh,0,0,0,0,0,0.0
no_value,23175,2,8,ty,1,0,0,1,0,0.8648648648648649
no_value,14655,2,8,ty,1,0,0,1,0,0.5752212389380531
no_value,6975,0,8,tp,1,0,0,1,0,0.7142857142857143
no_value,29019,2,8,ty,1,0,0,1,0,0.8378378378378378
no_value,51377,3,8,ty,1,0,0,1,0,0.8944099378881988
male,98105,29,8,ml,1,0,0,0,0,0.3157894736842105
no_value,116430,38,8,hc,1,0,0,1,0,0.4639455782312925
male,99607,23,8,ml,1,0,0,1,0,0.4696629213483146
no_value,4200,0,8,ty,1,0,0,1,0,1.0
no_value,271959,37,8,hc,1,0,0,1,0,0.6958017894012388
no_value,10455,1,8,chc,0,0,0,0,0,0.3728813559322034
no_value,39785,10,8,hc,1,0,0,1,0,0.5691699604743083
male,91601,6,8,tp,2,0,0,1,0,0.8526315789473684
male,199200,38,8,ml,1,0,0,2,0,0.6320960698689956
no_value,1875,0,8,tp,0,0,0,0,0,0.0
no_value,121482,10,8,ty,1,0,0,1,0,0.8681948424068768
female,320514,67,8,ntpc,1,0,0,1,0,0.6878402903811253
no_value,38025,14,8,hc,1,0,0,1,0,0.3709677419354839
male,150254,36,8,ptc,1,0,0,1,0,0.7107692307692308
no_value,16500,4,8,ty,1,0,0,1,0,0.8333333333333334
no_value,56956,19,8,kh,1,0,0,0,0,0.0
no_value,36630,4,8,ty,1,0,0,1,0,0.8016528925619835
male,14235,6,8,chc,1,0,0,0,0,0.4489795918367347
female,1083441,40,8,tp,1,0,0,1,0,0.8480599934789697
female,15975,6,8,ylc,1,0,0,0,0,0.4625850340136054
male,419824,120,8,ntpc,1,0,0,1,0,0.6620947630922693
no_value,93965,44,8,hc,1,0,0,1,0,0.3919107391910739
no_value,15360,1,8,ty,1,0,0,1,0,0.6774193548387096
unspecified,47602,16,8,kh,1,0,0,1,0,0.6666666666666666
no_value,41065,21,8,hc,1,0,0,1,0,0.3401360544217687
no_value,47007,10,8,ty,0,0,0,0,0,0.7117117117117117
no_value,21225,5,8,ty,1,0,0,1,0,0.6521739130434783
male,447308,55,8,tp,4,0,0,4,0,0.6703499079189686
no_value,48690,2,8,ty,1,0,0,1,0,0.8486842105263158
female,324850,29,8,tp,1,0,0,1,0,0.7895672791938352
female,394598,100,8,ntpc,2,0,0,2,0,0.649706457925636
no_value,33435,13,8,ty,1,0,0,1,0,0.6949152542372882
no_value,22275,9,8,ty,1,0,0,1,0,0.4
no_value,79530,9,8,kh,1,0,0,0,0,0.9090909090909092
no_value,30050,7,8,tc,0,0,0,0,0,0.0
unspecified,19229,8,8,ty,1,0,0,1,0,0.3333333333333333
male,70883,6,8,ty,1,0,0,1,0,0.8021978021978022
female,356760,118,8,ntpc,2,0,0,2,0,0.4232437120555073
no_value,24225,1,8,ty,1,0,0,1,0,0.8058252427184466
no_value,34260,18,8,hc,1,0,0,1,0,0.3905723905723905
female,186449,32,8,hc,1,0,0,1,0,0.6489262371615313
no_value,20205,6,8,ty,1,0,0,1,0,0.7111111111111111
no_value,11550,2,8,ty,1,0,0,1,0,0.76
unspecified,159211,22,8,kh,0,0,0,0,0,0.8020833333333334
no_value,17625,6,8,tp,1,0,0,1,0,0.5694444444444444
no_value,15060,2,8,ty,1,0,0,1,0,0.65625
no_value,34220,4,8,ty,1,0,0,1,0,0.7222222222222222
no_value,80455,21,8,hc,1,0,0,1,0,0.6531986531986532
no_value,11400,1,8,ty,1,0,0,1,0,0.6060606060606061
no_value,11851,6,8,ty,0,0,0,0,0,0.4210526315789473
no_value,20985,7,8,ty,1,0,0,1,0,0.6666666666666666
no_value,19574,9,8,ty,1,0,0,1,0,0.3442622950819672
female,448249,56,8,tp,1,0,0,1,0,0.72472647702407
female,827144,149,8,tp,1,0,0,1,0,0.6870910172516359
female,82397,17,8,hc,1,0,0,0,0,0.6105769230769231
male,224293,71,8,ntpc,1,0,0,1,0,0.5607142857142857
no_value,50246,5,8,ty,1,0,0,1,0,0.7548387096774194
no_value,19560,1,8,ty,1,0,0,1,0,0.84
male,18000,9,8,ylc,1,0,0,0,0,0.4367816091954023
no_value,57957,9,8,ty,1,0,0,1,0,0.6847457627118644
male,238676,83,8,ptc,1,0,0,1,0,0.675603217158177
no_value,280968,44,8,hc,1,0,0,1,0,0.7324786324786324
no_value,63271,15,9,cy,1,0,0,0,0,0.6
no_value,120684,19,9,hlc,1,0,0,1,0,0.9365853658536586
female,23730,8,9,ty,1,0,0,1,0,0.5977011494252874
no_value,14288,7,9,ty,1,0,0,1,0,0.6666666666666666
unspecified,183075,35,9,hlc,1,0,0,1,0,0.7359550561797753
unspecified,94375,7,9,cy,1,0,0,0,0,0.9375
no_value,54070,7,9,tp,1,0,0,1,0,0.8813559322033898
no_value,75600,11,9,hlc,1,0,0,1,0,0.8872180451127819
female,1097,1,9,chc,1,0,0,0,0,0.2857142857142857
male,130765,40,9,hc,1,0,0,1,0,0.6008146639511202
male,1581249,207,9,kl,1,0,0,2,0,0.7862595419847328
unspecified,2400,0,9,ylc,1,0,0,0,0,0.5217391304347826
no_value,170910,34,9,tp,1,0,0,1,0,0.78
no_value,3225,0,9,kh,0,0,0,0,0,0.8333333333333334
no_value,9724,1,9,ntpc,0,0,0,0,0,0.9090909090909092
unspecified,3300,0,9,ylc,1,0,0,0,0,0.75
no_value,13962,2,9,ml,0,0,0,0,0,0.5
no_value,1950,0,9,tp,0,0,0,0,0,1.0
no_value,68435,30,9,cy,1,0,0,0,0,0.5
male,185550,36,9,hlc,1,0,0,1,0,0.7223719676549866
female,117547,44,9,phc,1,0,0,0,0,0.4159663865546218
unspecified,288323,47,9,tp,1,0,0,1,0,0.7913862718707941
male,155776,24,9,tp,1,0,0,1,0,0.8244274809160306
no_value,93129,14,9,kh,0,0,0,0,0,0.7431693989071039
unspecified,95690,27,9,cy,1,0,0,0,0,0.9523809523809524
no_value,18450,10,9,ty,1,0,0,1,0,0.4878048780487805
no_value,306710,145,9,tp,1,0,0,1,0,0.3671970624235006
no_value,450,0,9,ttct,1,0,0,1,0,0.0
no_value,16624,8,9,ml,0,0,0,0,0,0.552
female,48733,4,9,ty,1,0,0,1,0,0.8324022346368715
no_value,75692,4,9,ntpc,0,0,0,0,0,0.8029197080291971
unspecified,103682,4,9,tn,0,0,0,0,0,0.6470588235294118
no_value,20373,6,9,ty,1,0,0,0,0,0.8
no_value,1835,0,9,ntpc,0,0,0,0,0,0.7777777777777778
no_value,40035,5,9,phc,1,0,0,0,0,0.7244897959183674
unspecified,5535,0,9,ylc,1,0,0,0,0,0.7804878048780488
no_value,21980,7,9,ml,0,0,0,0,0,0.4444444444444444
no_value,53907,6,9,cy,0,0,0,0,0,0.6144578313253012
no_value,178782,20,9,tp,1,0,0,1,0,0.8517350157728707
female,59337,9,9,cy,1,0,0,0,0,0.8823529411764706
no_value,152947,33,9,tp,1,0,0,1,0,0.7251655629139073
no_value,122025,17,9,hlc,1,0,0,1,0,0.8924731182795699
no_value,10800,1,9,tp,1,0,0,0,0,0.6190476190476191
female,128021,12,9,ty,1,0,0,1,0,0.742914979757085
no_value,62880,5,9,tp,1,0,0,1,0,0.7177914110429447
female,86339,16,9,cy,1,0,0,0,0,0.9891304347826086
no_value,184369,21,9,tp,1,0,0,1,0,0.882943143812709
no_value,184763,22,9,hlc,1,0,0,1,0,0.8384146341463414
no_value,225,1,9,ttct,1,0,0,1,0,0.0526315789473684
no_value,6487,3,9,ml,0,0,0,0,0,0.3333333333333333
no_value,196036,20,9,tp,1,0,0,1,0,0.8372781065088757
no_value,41850,23,9,ntct,1,0,0,1,0,0.2567287784679089
no_value,37357,1,9,tp,0,0,0,0,0,0.9632352941176472
unspecified,12551,2,9,km,2,0,0,2,0,0.9375
female,20481,8,9,ptc,1,0,0,0,0,0.4678899082568807
no_value,45795,3,9,chc,1,0,0,0,0,0.7933884297520661
no_value,16349,5,9,ml,0,0,0,0,0,0.5161290322580645
no_value,750,0,9,ttct,1,0,0,1,0,0.0
no_value,1575,0,9,ttct,1,0,0,1,0,0.0
no_value,160502,29,9,hlc,1,0,0,1,0,0.7841726618705036
no_value,208161,36,9,hlc,1,0,0,1,0,0.7432098765432099
male,404175,194,9,tp,1,0,0,1,0,0.4398260028999516
female,25575,4,9,ty,1,0,0,1,0,0.9142857142857144
no_value,49785,16,9,ntct,1,0,0,1,0,0.4136904761904761
no_value,200244,45,9,tp,1,0,0,1,0,0.674937965260546
female,143202,24,9,cy,1,0,0,0,0,0.8974358974358975
no_value,20196,9,9,ml,0,0,0,0,0,0.4827586206896552
female,63055,5,10,ylc,1,0,0,0,0,0.7424242424242424
no_value,2925,0,10,hc,0,0,0,0,0,1.0
male,2250,4,10,ylc,1,0,0,0,0,0.1041666666666666
male,115049,13,10,tp,0,0,0,0,0,0.7203389830508474
no_value,324291,93,10,tp,1,0,0,1,0,0.5876851130163678
no_value,3525,1,10,ty,0,0,0,0,0,1.0
female,50241,12,10,cy,1,0,0,0,0,0.9047619047619048
female,2550,2,10,ylc,1,0,0,0,0,0.2068965517241379
male,2475,3,10,ylc,1,0,0,0,0,0.089430894308943
female,193767,33,10,ml,1,0,0,1,0,0.7355242566510172
female,2700,0,10,ylc,1,0,0,0,0,0.3529411764705882
male,185744,28,10,tp,1,0,0,1,0,0.8226744186046512
unspecified,231918,34,10,tp,1,0,0,1,0,0.8108108108108109
no_value,2400,0,10,ty,0,0,0,0,0,0.75
female,1275,5,10,ylc,1,0,0,0,0,0.07
male,6225,0,10,ylc,1,0,0,0,0,1.0
male,4530,1,10,ylc,1,0,0,0,0,0.1081081081081081
male,410798,128,10,tp,1,0,0,1,0,0.6131498470948012
no_value,17495,2,10,ntpc,0,0,0,0,0,0.7777777777777778
female,15990,1,10,ylc,1,0,0,0,0,0.7297297297297297
male,14740,1,10,ylc,1,0,0,0,0,0.864406779661017
unspecified,1575,3,10,ylc,1,0,0,0,0,0.1029411764705882
male,18060,4,10,tp,1,0,0,0,0,0.1818181818181818
male,23750,8,10,ml,0,0,0,0,0,0.4712643678160919
no_value,225,0,10,kh,0,0,0,0,0,0.1666666666666666
unspecified,202306,53,10,tp,1,0,0,1,0,0.631578947368421
male,80775,24,11,tp,1,0,0,1,0,0.8888888888888888
no_value,26821,6,11,tp,0,0,0,0,0,0.5
male,44250,16,12,ntpc,1,0,0,0,0,0.0
male,86440,25,12,ntpc,1,0,0,1,0,0.4285714285714285
no_value,7416,2,12,hc,0,0,0,0,0,1.0
unspecified,195613,94,12,tp,1,0,0,1,0,0.2959028831562974
no_value,2925,0,1,tp,0,0,0,0,0,1.0
male,15671,1,2,tp,0,0,0,0,0,1.0
female,16595,2,2,tc,1,0,0,1,0,0.8059701492537313
no_value,3525,0,2,tn,1,0,0,0,0,0.4848484848484848
no_value,3825,0,2,tp,0,0,0,0,0,0.9285714285714286
no_value,13865,1,3,ty,1,0,0,1,0,0.7311827956989247
no_value,10515,2,3,ty,1,0,0,1,0,0.6623376623376623
no_value,43130,1,3,ttct,1,0,0,1,0,0.8796296296296297
no_value,8100,0,3,ntpc,0,0,0,0,0,0.8333333333333334
no_value,28010,2,3,ntpc,2,0,0,2,0,0.8543046357615894
no_value,11790,1,3,ty,1,0,0,1,0,0.8615384615384616
no_value,8925,0,3,ty,1,0,0,1,0,0.7708333333333334
no_value,18885,2,3,ty,1,0,0,1,0,0.7264957264957265
male,33079,3,3,ntpc,0,0,0,0,0,0.7777777777777778
no_value,14815,1,3,ml,2,0,0,2,0,0.9572649572649572
no_value,675,0,3,tp,2,0,0,2,0,0.25
female,33537,2,3,tn,1,0,0,0,0,0.8235294117647058
no_value,10690,2,3,ty,1,0,0,1,0,0.7833333333333333
female,41725,5,3,tn,1,0,0,0,0,0.5031055900621118
no_value,27879,3,3,tn,1,0,0,0,0,0.711864406779661
no_value,40661,3,3,ttct,1,0,0,1,0,0.8273381294964028
unspecified,128565,24,3,tp,0,0,0,0,0,0.7144970414201184
female,90671,23,3,tp,33,1,48,45,5,0.8514851485148515
male,108554,11,3,ttct,2,0,0,2,0,0.8369905956112853
no_value,31720,5,3,tn,1,0,0,0,0,0.7195121951219512
no_value,8695,3,3,tn,1,0,0,0,0,0.8787878787878788
no_value,2925,0,3,ntpc,2,0,0,2,0,1.0
male,29604,3,3,ttct,1,0,0,1,0,0.825
no_value,99524,19,3,ttct,1,0,0,1,0,0.8482758620689655
no_value,14100,1,3,ty,1,0,0,1,0,0.7741935483870968
no_value,47540,3,3,ttct,1,0,0,1,0,0.8402777777777778
female,62936,16,4,ntpc,1,0,0,2,0,0.58679706601467
male,2625,0,4,tp,0,0,0,0,0,0.8461538461538461
no_value,30125,8,4,tp,0,0,0,0,0,0.8043478260869565
female,2550,0,4,tp,0,0,0,0,0,0.5454545454545454
male,72448,11,4,tp,0,0,0,0,0,0.961904761904762
female,4275,0,4,tp,0,0,0,0,0,1.0
male,6135,0,4,tp,0,0,0,0,0,0.9666666666666668
unspecified,3698,0,4,tp,0,0,0,0,0,1.0
unspecified,2828,0,4,tp,0,0,0,0,0,0.6875
female,1652,0,4,tp,0,0,0,0,0,0.7
male,37481,1,4,kh,2,0,0,4,0,0.8356164383561644
no_value,41964,7,4,ntpc,1,0,0,1,0,0.8579881656804734
male,217725,29,4,ntpc,1,0,0,1,0,0.7535441657579062
male,111444,8,4,ntpc,1,0,0,1,0,0.875
no_value,900,1,4,ntpc,0,0,0,0,0,0.2857142857142857
female,370721,30,4,ntpc,1,0,0,1,0,0.8395061728395061
unspecified,30525,7,4,kh,1,0,0,1,0,0.5555555555555556
male,341904,41,4,ntpc,1,0,0,1,0,0.706984667802385
no_value,4125,1,4,ty,0,0,0,0,0,0.9032258064516128
female,108351,17,4,ntpc,1,0,0,1,0,0.8185185185185185
male,65748,10,4,ntpc,1,0,0,1,0,0.6598240469208211
unspecified,2074,0,4,tp,0,0,0,0,0,0.7333333333333333
female,1064,0,4,tp,0,0,0,0,0,0.5454545454545454
male,21713,4,4,ntpc,1,0,0,1,0,0.6220472440944882
female,7125,2,4,kh,0,0,0,0,0,0.5370370370370371
female,3255,0,4,ntpc,2,0,0,2,0,0.7777777777777778
unspecified,9228,0,4,tp,0,0,0,0,0,0.7916666666666666
female,162773,23,4,ntpc,1,0,0,1,0,0.7808641975308642
no_value,525,0,4,ntpc,2,0,0,2,0,0.75
female,115894,10,4,ntpc,1,0,0,1,0,0.7645429362880887
no_value,36187,6,4,ntpc,0,0,0,0,0,0.7863247863247863
no_value,474216,36,4,ntpc,1,0,0,1,0,0.8333333333333334
female,117974,21,4,ntpc,1,0,0,1,0,0.7990970654627539
female,34176,8,4,ntpc,1,0,0,1,0,0.6033519553072626
male,3600,0,4,tp,0,0,0,0,0,0.782608695652174
female,1950,0,4,tp,0,0,0,0,0,0.9090909090909092
male,12886,3,5,tc,1,0,0,1,0,0.5517241379310345
no_value,7828,1,5,ntpc,1,0,0,0,0,0.56
no_value,1575,0,5,tn,0,0,0,0,0,0.25
male,43235,2,5,tc,2,0,0,3,0,0.7733990147783252
no_value,7857,1,5,ntpc,1,0,0,1,0,0.5806451612903226
no_value,1950,0,5,ntpc,1,0,0,1,0,1.0
no_value,2100,0,5,tp,0,0,0,0,0,0.9090909090909092
female,12675,4,5,ntpc,0,0,0,0,0,0.4553571428571428
male,1425,0,5,tc,1,0,0,0,0,0.4666666666666667
no_value,9717,1,5,ntpc,0,0,53,0,2,1.0
no_value,900,1,5,kh,0,0,0,0,0,0.3076923076923077
female,4440,0,5,ttct,1,0,0,0,0,0.9090909090909092
no_value,27616,4,6,tn,1,0,0,0,0,0.6347305389221557
no_value,2955,0,6,ty,0,0,0,0,0,1.0
no_value,5854,0,6,tc,1,0,0,0,0,0.9523809523809524
no_value,12501,2,6,tp,0,0,0,0,0,0.6666666666666666
no_value,218707,22,6,tp,0,0,0,0,0,0.862776025236593
no_value,9285,0,6,ylc,1,0,0,1,0,0.2666666666666666
no_value,142903,31,6,tc,0,0,0,0,0,0.7620689655172413
no_value,9276,0,6,ylc,1,0,0,1,0,0.75
no_value,11410,1,6,ylc,1,0,0,1,0,0.7037037037037037
no_value,8280,0,6,ylc,1,0,0,1,0,0.2727272727272727
no_value,9932,0,6,ylc,1,0,0,1,0,0.8888888888888888
no_value,14475,1,6,ylc,1,0,0,1,0,0.8076923076923077
no_value,7110,0,6,ylc,1,0,0,1,0,0.25
female,575370,102,6,tp,1,0,0,1,0,0.7957351290684624
no_value,4864,0,6,ylc,1,0,0,1,0,0.7777777777777778
no_value,36585,4,6,tp,0,0,0,0,0,0.7073170731707317
male,9220,0,6,ylc,1,0,0,1,0,0.625
no_value,8865,0,6,ylc,1,0,0,1,0,0.75
no_value,11775,2,6,ylc,1,0,0,1,0,0.5121951219512195
female,13271,2,6,tp,1,0,0,1,1,0.7301587301587301
no_value,9780,0,6,ylc,1,0,0,1,0,0.8888888888888888
no_value,1830,0,6,ylc,1,0,0,1,0,0.0
no_value,9270,4,6,ylc,1,0,0,1,0,0.3
no_value,483,0,6,tc,0,0,0,0,0,0.0
unspecified,49763,13,7,tc,0,0,0,0,1,0.6323529411764706
no_value,48898,19,7,ptc,1,0,0,1,0,0.3360323886639676
no_value,8085,0,7,tc,0,0,0,0,0,0.75
no_value,1990,0,7,tp,0,0,0,0,0,1.0
no_value,9032,0,7,ml,0,0,0,0,0,0.9056603773584906
no_value,3125,0,7,tp,0,0,0,0,0,0.6666666666666666
no_value,2760,0,7,ml,0,0,0,0,0,0.7777777777777778
no_value,8955,0,7,tc,0,0,0,0,0,0.8
male,82749,8,7,tc,0,0,0,0,0,0.8524590163934426
no_value,10050,2,7,tc,0,0,0,0,0,0.8181818181818182
male,6571,0,7,ty,0,0,0,0,0,0.8666666666666667
male,97586,18,7,tp,0,0,0,0,0,0.6666666666666666
no_value,5625,0,7,tc,0,0,0,0,0,0.631578947368421
no_value,113831,30,7,ptc,1,0,0,1,0,0.5163636363636364
no_value,4485,0,7,ty,0,0,0,0,0,0.7419354838709677
no_value,13675,4,7,tc,0,0,0,0,0,0.8571428571428571
no_value,25307,2,7,ml,0,0,0,0,0,0.6666666666666666
male,8450,0,7,ml,0,0,0,0,0,0.6612903225806451
unspecified,3450,0,7,ty,0,0,0,0,0,0.8333333333333334
female,1050,0,7,tp,0,0,0,0,0,0.8571428571428571
male,1730,1,7,ty,0,0,0,0,0,0.5
no_value,6075,0,7,ty,0,0,0,0,0,0.7857142857142857
no_value,4879,0,7,ty,0,0,0,0,0,0.5714285714285714
no_value,1200,1,7,ntpc,0,0,0,0,0,0.4285714285714285
no_value,71872,9,7,ntpc,0,0,0,0,0,0.8051948051948052
no_value,7110,0,7,ylc,1,0,27,1,1,0.0
no_value,27411,9,7,tp,0,0,0,0,1,0.7183098591549296
unspecified,19693,1,7,tc,0,0,0,0,0,0.75
no_value,33009,7,7,ty,0,0,0,0,0,0.7205882352941176
no_value,2100,0,8,tc,0,0,0,0,0,1.0
no_value,6318,1,8,ml,0,0,0,0,0,0.6944444444444444
no_value,3405,0,8,tc,0,0,0,0,0,1.0
unspecified,17145,1,8,ntpc,0,0,0,0,0,0.8970588235294118
female,36190,2,8,ntpc,0,0,0,0,0,0.9655172413793104
no_value,2775,0,8,ntpc,0,0,0,0,0,0.5
no_value,6900,3,8,ntpc,0,0,0,0,0,0.0
no_value,52773,6,8,ntpc,0,0,0,0,0,0.8103448275862069
no_value,109375,20,8,ptc,1,0,0,1,0,0.7073170731707317
male,41930,10,8,ty,0,0,0,0,0,0.5
male,7605,0,8,ntpc,0,0,0,0,0,0.75
no_value,1350,0,8,ntpc,0,0,0,0,0,0.5
male,41442,3,8,ntpc,0,0,0,0,0,0.7719298245614035
female,25435,1,8,ntpc,0,0,0,0,0,0.6785714285714286
no_value,5539,1,8,tc,0,0,0,0,0,0.7142857142857143
no_value,24525,1,8,ntpc,0,0,0,0,0,0.7878787878787878
unspecified,23813,4,8,ntpc,0,0,0,0,0,0.88
no_value,6255,0,8,ntpc,0,0,0,0,0,0.5
no_value,9715,0,9,kh,0,0,0,0,0,0.8333333333333334
no_value,994,0,9,tp,0,0,0,0,0,1.0
female,10358,2,9,ty,0,0,0,0,0,0.125
female,114372,15,9,kh,0,0,0,0,0,0.828125
female,12019,2,9,ntpc,0,0,0,0,0,0.625
no_value,11850,1,10,ntpc,0,0,0,0,0,0.8088235294117647
no_value,47670,8,1,tp,1,0,0,1,0,0.7450980392156863
male,201070,27,1,ty,0,0,0,0,0,0.7330210772833724
no_value,5326,0,1,hc,1,0,0,1,0,0.75
unspecified,347904,68,1,ntct,1,0,0,1,0,0.6738296239447429
no_value,3375,0,1,kh,0,0,0,0,0,1.0
unspecified,66550,11,1,ntpc,1,0,0,1,0,0.7623762376237624
no_value,16806,2,2,tp,0,0,0,0,0,0.65
female,50979,9,2,ptc,4,0,0,5,0,0.388235294117647
no_value,163515,24,2,ptc,3,0,0,5,1,0.6111111111111112
male,95009,14,2,ntpc,0,0,0,0,0,0.8666666666666667
male,169447,26,2,tp,2,0,0,1,0,0.8764044943820225
female,109073,15,2,ptc,3,0,0,6,1,0.6507936507936508
no_value,82717,6,2,kh,0,0,0,0,0,0.9133858267716536
unspecified,375094,42,2,ptc,3,0,0,5,1,0.6336134453781512
no_value,29369,5,2,hc,1,0,0,1,0,0.5
female,302971,57,3,tp,1,0,0,1,0,0.7754927163667523
no_value,27063,3,3,ilc,2,0,0,1,0,0.8620689655172413
no_value,60780,15,3,chc,1,0,0,1,0,0.5489443378119002
no_value,63975,5,3,chc,1,0,0,1,0,0.7461538461538462
no_value,74689,8,3,tc,1,0,0,1,0,0.8018867924528302
female,225732,13,3,ylc,1,0,0,1,0,0.7811012916383413
female,101062,10,3,ylc,3,0,1,3,1,0.8172043010752689
no_value,5775,0,3,ty,1,0,0,1,0,0.6774193548387096
female,85414,12,3,tc,2,0,0,2,0,0.6751054852320675
male,242651,15,3,ylc,1,0,0,1,0,0.7582340574632095
female,349614,64,3,tp,1,0,0,1,0,0.768334475668266
male,308161,50,3,tp,1,0,0,1,0,0.8496376811594203
male,27420,3,3,ptc,1,0,0,3,0,0.5698924731182796
male,213483,13,3,ylc,2,0,0,2,0,0.8064516129032258
male,683509,110,3,tp,1,0,0,1,0,0.8299685957828623
male,82315,26,3,ty,2,0,0,2,0,0.5282738095238095
unspecified,57825,7,3,tc,1,0,0,1,0,0.8148148148148148
female,322605,29,3,ptc,1,0,0,3,0,0.7484957882069796
no_value,360401,74,3,tp,1,0,0,1,0,0.7097643097643098
unspecified,552279,42,3,ntpc,1,0,0,1,0,0.6961009174311926
no_value,3900,0,3,ntpc,0,0,0,0,0,0.9090909090909092
male,167882,23,3,tp,1,0,0,1,0,0.7661406025824964
male,141591,9,3,ptc,1,0,0,4,0,0.6492890995260664
no_value,77064,11,3,tc,1,0,0,1,0,0.7853658536585366
unspecified,136547,31,3,tp,1,0,0,1,0,0.6662068965517242
male,115623,23,3,ylc,5,1,1,5,2,0.6900175131348512
female,222800,16,3,ylc,1,0,0,1,0,0.8183730715287517
no_value,239202,46,3,tp,1,0,0,1,0,0.729
female,293367,45,3,tp,1,0,0,1,0,0.8055555555555556
unspecified,256795,21,3,ylc,1,0,0,1,0,0.7039614561027837
male,207419,12,3,ylc,1,0,0,1,0,0.8360914105594957
no_value,5700,0,3,ntpc,0,0,0,0,0,0.9375
no_value,8905,0,3,cy,1,0,0,0,0,0.7941176470588235
female,497339,26,3,ty,5,0,0,5,1,0.8472121650977552
no_value,351924,71,3,tp,1,0,0,1,0,0.7110060769750168
no_value,5850,0,4,tc,0,0,0,0,0,1.0
female,244992,43,4,tc,1,0,0,2,0,0.6955645161290323
female,56424,9,4,ntpc,1,0,0,0,0,0.8469945355191257
female,210455,56,4,tc,1,0,0,1,0,0.6680584551148225
unspecified,235409,22,4,ntpc,2,0,0,2,0,0.8404401650618982
male,336668,62,4,tp,1,0,0,1,0,0.7367657722987673
unspecified,175689,28,4,tc,2,0,0,3,0,0.7990506329113924
no_value,2550,0,4,tp,1,0,0,1,0,1.0
female,239838,35,4,tc,1,0,0,1,0,0.8024861878453039
no_value,144616,21,4,phc,1,0,0,0,0,0.7517241379310344
female,116773,26,4,ntpc,3,0,0,3,0,0.5484375
male,163821,23,4,phc,1,0,0,0,0,0.7960893854748603
male,197500,36,4,ntpc,3,0,0,3,0,0.8409475465313029
female,132001,17,4,ntpc,1,0,0,1,0,0.620253164556962
female,314492,32,4,ntpc,1,0,0,1,0,0.805870236869207
female,261636,21,4,ntpc,2,0,0,2,0,0.6899022801302932
no_value,4800,0,4,cy,1,0,0,0,0,1.0
no_value,197725,48,4,tc,1,0,0,1,0,0.6458100558659218
unspecified,176285,41,4,tc,1,0,0,1,0,0.7521739130434782
no_value,5775,0,4,cy,1,0,0,0,0,0.8823529411764706
male,25362,3,4,ty,0,0,0,0,0,0.8863636363636364
no_value,166185,33,4,tp,1,0,0,1,0,0.7824074074074074
female,122103,14,4,phc,1,0,0,0,0,0.7474048442906575
male,169315,28,4,tc,1,0,0,1,0,0.7855973813420621
no_value,1050,0,4,tc,0,0,0,0,0,1.0
no_value,1651,0,4,tn,1,0,0,1,0,0.5
male,25035,3,4,ml,1,0,0,1,0,0.8333333333333334
male,169635,30,4,tc,1,0,0,1,0,0.7878787878787878
no_value,39504,3,4,tc,0,0,0,0,0,0.83
